customer_id,full_name,age,gender,occupation,annual_income,risk_category,country,city,KYC_level,pep_flag,sanctions_flag,account_open_date,customer_type,expected_monthly_txn,avg_balance,device_count,ip_country,branch_id
19dd3557-c483-48a4-8b5e-706ac3542353,Gary Hammond,56,OTHER,Midwife,547361.33,MEDIUM,Monaco,Port Michael,VERIFIED,False,False,2024-03-23,BUSINESS,49001.56,7114.43,4,Greenland,WWVP80943807630224
d34262f8-715e-4ea9-b4c7-70063ac50939,Joseph King,29,MALE,Hotel manager,502290.69,MEDIUM,Venezuela,Stricklandbury,VERIFIED,False,False,2022-02-07,BUSINESS,12684.03,42795.65,1,Belarus,WNEE97974308050903
aa3c2340-7e42-492b-8a22-4cda620909a0,Randy Freeman,76,OTHER,TEFL teacher,98913.95,LOW,Bahamas,East Markfurt,VERIFIED,False,False,2022-01-16,BUSINESS,45947.73,32951.75,1,Seychelles,MXOX95864955563550
44e615fd-941d-424d-9c35-dce8c7032b26,Brianna Clark,65,MALE,"Buyer, industrial",1185032.49,MEDIUM,Latvia,Randymouth,VERIFIED,False,False,2022-01-17,INDIVIDUAL,11838.92,84437.4,1,Timor-Leste,DSCM65618348473683
8f40c2ee-afd6-4fae-b18b-36c919530ef7,Kevin Freeman,27,OTHER,Retail manager,1451074.4,HIGH,Central African Republic,East Carla,VERIFIED,False,False,2021-08-26,INDIVIDUAL,7088.26,24031.14,3,Qatar,PCAV10950299637648
cbee083e-a798-497d-8175-7b13b715a4bd,James Martin,51,OTHER,Commercial art gallery manager,234009.87,MEDIUM,Samoa,Fullertown,PENDING,False,False,2024-03-26,INDIVIDUAL,16816.86,66404.78,3,Guyana,VBBO55413540660752
276aa25d-3523-4b64-a72f-e21824f4a0dc,Shane Alexander,54,OTHER,Herbalist,574666.22,HIGH,Dominican Republic,Port Eric,VERIFIED,False,False,2023-11-29,INDIVIDUAL,20018.04,15564.63,1,Saint Kitts and Nevis,UOXQ54143961074830
f384f147-7156-4656-91b1-d30f167b3a06,Lynn Mcguire,90,MALE,"Engineer, land",1550591.02,MEDIUM,United Arab Emirates,New Douglasview,VERIFIED,False,False,2022-02-26,INDIVIDUAL,30440.69,62525.32,3,Nicaragua,MTKM20005714450353
54ba6b85-0fee-4469-bd26-d3d46cd7afb9,Jasmine Grant,63,FEMALE,Hospital pharmacist,1616655.67,MEDIUM,Togo,New Allison,PENDING,False,False,2022-03-22,INDIVIDUAL,12763.79,42063.63,4,Moldova,WMRV42407196889015
202f7644-4981-40fb-b8e0-d338d788555a,Kevin Woods,49,OTHER,Theatre manager,1908945.88,MEDIUM,Gabon,Port Jennifer,PENDING,False,False,2023-10-11,INDIVIDUAL,43723.05,64954.16,2,Netherlands,JTPJ35206586752143
f47c76a9-f000-4c77-a085-e551c350bbf9,Jason Smith,28,OTHER,"Engineer, electrical",213822.16,MEDIUM,Swaziland,West Scottside,PENDING,False,False,2022-02-27,BUSINESS,46571.39,64150.23,1,Sao Tome and Principe,EVBN12996582289287
01e8c8fe-c0bf-4f49-aba2-db8751212835,Jimmy Vaughn,57,OTHER,"Psychotherapist, child",938571.34,MEDIUM,Solomon Islands,Arroyoland,PENDING,False,False,2022-03-19,BUSINESS,44997.49,24099.97,4,Djibouti,TSQK06719639845949
02dc77df-d007-4e72-b3eb-842644cb4203,Kelly Hall,44,FEMALE,"Engineer, biomedical",949079.97,MEDIUM,Iraq,North Brianna,PENDING,False,False,2023-03-05,BUSINESS,15974.68,10262.86,4,Portugal,WFQG54468572476256
cfadc39d-28db-4391-9b9f-5fcdc2817c2b,Eduardo Hubbard,53,OTHER,Bonds trader,898583.37,MEDIUM,Austria,South Karina,PENDING,False,False,2025-07-23,BUSINESS,14091.9,97656.13,3,Heard Island and McDonald Islands,BDNA26615109744339
1b0d4f10-2646-482f-806a-3e5ee65ad8a1,Spencer Stanley,53,FEMALE,Insurance claims handler,1286630.72,LOW,Saint Helena,West Thomastown,VERIFIED,False,False,2026-07-18,BUSINESS,15917.7,8340.02,3,Saudi Arabia,VFAV01786392795085
1e94f470-70f9-4452-bf70-426e76998ae6,Timothy Wilson,74,FEMALE,Contracting civil engineer,1109156.74,MEDIUM,Venezuela,Lake Stephanie,VERIFIED,False,False,2024-05-01,BUSINESS,19941.13,43505.7,2,Barbados,FYWE60128766203987
8233b776-714b-40b6-be71-42f0942eb8df,Tommy Schmidt,21,MALE,"Engineer, electronics",1548634.77,HIGH,Iran,South Justin,PENDING,False,False,2022-06-23,BUSINESS,26167.88,92516.99,4,Kiribati,JHHE00563787699885
7bf039cb-da9e-4baa-93a9-266c4137298c,Jason Parker,45,FEMALE,"Teacher, special educational needs",567232.18,LOW,New Zealand,New David,PENDING,False,False,2022-12-01,INDIVIDUAL,4419.26,32528.99,1,Kazakhstan,VOJM18616976217484
1a085d9f-2fb2-44bf-940d-79f3c71592cd,Steven Williams,53,OTHER,Geophysicist/field seismologist,344165.25,LOW,Taiwan,East Nataliebury,VERIFIED,False,False,2024-05-19,BUSINESS,21775.65,91726.14,4,Cayman Islands,NUPG37385501728304
15027c3d-d9ce-4769-aaff-4a870acbb051,Margaret Smith,19,MALE,Chiropractor,721677.0,MEDIUM,Switzerland,Crystalville,PENDING,False,False,2022-11-18,BUSINESS,23460.34,45490.02,4,Hungary,LXSK66125753556730
dd6b7f2a-b0a0-46dc-92a9-0d83ced61ad4,Rebecca Short,77,MALE,"Therapist, art",1650474.62,LOW,Ethiopia,East Samuel,VERIFIED,False,False,2024-12-04,BUSINESS,10643.77,17268.18,2,Latvia,RRRF45734901044990
e881e87a-125c-4899-93ed-452edb13d280,April George,34,OTHER,Applications developer,658986.94,HIGH,Somalia,North Chelsea,PENDING,False,False,2024-02-13,BUSINESS,46048.71,13797.59,3,Belgium,KNAO12983180884751
9a5b737b-4b0f-468d-9fba-a66623b6fda7,Ronald Davis,84,FEMALE,"Surveyor, mining",329964.74,LOW,United States of America,East Justin,VERIFIED,False,False,2024-04-22,INDIVIDUAL,19866.08,24318.3,2,Guadeloupe,XGQL73607893120510
a296214c-346a-44c7-9e3c-55741f9c8423,Pamela Smith,72,FEMALE,Industrial/product designer,1035643.7,LOW,Trinidad and Tobago,West Melissa,VERIFIED,False,False,2023-11-27,BUSINESS,24612.03,60230.12,4,Niue,ONYJ43640556424302
c8487bf7-720a-4fa5-866e-2d36f803075e,Robert Owens,51,MALE,Fitness centre manager,349786.72,MEDIUM,Tanzania,Aguilarfurt,VERIFIED,False,False,2023-02-17,INDIVIDUAL,47079.89,81143.24,2,Croatia,GLGK63153053663880
f82921d8-2b70-4cdc-a85a-db8199e3c22a,Matthew Mclean,78,FEMALE,Architectural technologist,1792006.03,MEDIUM,Italy,South Brian,VERIFIED,False,False,2022-08-04,INDIVIDUAL,9244.95,28754.42,4,Samoa,XUDV67729849111536
c2d59071-0254-49e8-b5a3-a2fde8ebb0e4,Holly Jones,63,FEMALE,"Pilot, airline",1806475.92,MEDIUM,Venezuela,East Brett,VERIFIED,False,False,2026-01-09,BUSINESS,3285.37,10046.57,3,Tonga,KOYN31417786660341
4f5e4e7b-7cb3-44b4-a11d-2b53ed4a7483,Maria Solis,50,FEMALE,Financial trader,1323284.21,HIGH,Hong Kong,Port Rachelstad,VERIFIED,False,False,2022-07-24,BUSINESS,38338.45,73497.66,3,Cuba,VNKK83648931427197
c56e7e23-f775-4ae5-9368-24f93bb31968,Michele Singh,38,OTHER,"Surveyor, insurance",924618.63,MEDIUM,Rwanda,Longtown,VERIFIED,False,False,2023-05-19,INDIVIDUAL,5529.86,2845.25,2,Bahamas,OZBM50661607635171
46b193e3-f7c5-47f7-9571-598cf7e83fa8,Lori Peterson,44,FEMALE,Agricultural consultant,1715764.14,LOW,Belarus,Nashmouth,VERIFIED,False,False,2025-05-06,BUSINESS,24787.17,44976.51,3,Sao Tome and Principe,QDCW70284245723494
70a2eca6-b1da-4e5b-ab00-30a146e9a70b,Jessica Mckee,50,MALE,Clothing/textile technologist,40247.14,HIGH,Cook Islands,Smithview,VERIFIED,False,False,2026-05-03,BUSINESS,7689.71,90771.93,4,Fiji,IVIU44228676756074
08e68871-dd04-4abf-bc7b-9daf408d9c0e,Hannah Cruz,72,MALE,Software engineer,36947.43,MEDIUM,Kuwait,North Laura,PENDING,False,False,2024-03-26,BUSINESS,25567.98,1488.93,3,Kyrgyz Republic,OLSP40409149609778
4d989519-26e7-4669-8a7b-6b56ed2703e0,Brian Koch,34,MALE,"Administrator, arts",116595.28,MEDIUM,Belarus,Port Joshua,PENDING,False,False,2025-05-18,INDIVIDUAL,49043.4,78551.81,2,Djibouti,QFHV92879351004735
497ec6cd-a0a9-4c3b-9476-8c0ad2b5d0eb,Russell Larson,62,MALE,Industrial/product designer,683179.94,LOW,Saint Helena,South Williamfurt,VERIFIED,False,False,2021-11-27,INDIVIDUAL,22778.23,99743.41,2,Grenada,LVYC97864751432916
653281da-1dc2-4c9b-9cf4-a2f61f06aa12,Wayne Stewart,90,FEMALE,"Presenter, broadcasting",1560221.68,LOW,Saint Lucia,Parrishmouth,PENDING,False,False,2024-01-20,INDIVIDUAL,10887.57,8000.14,3,Bosnia and Herzegovina,AUPP71142242762325
700ae310-03b6-4856-b196-f070b8798bc5,Jason Chapman,41,FEMALE,Management consultant,58475.07,HIGH,Bahrain,West Brittanyton,PENDING,False,False,2023-12-13,INDIVIDUAL,43689.45,11841.95,3,Dominican Republic,YOHO01814146101869
e660ccf3-b965-4675-b7d3-71724f761883,Louis Potts,52,OTHER,Retail merchandiser,969285.56,LOW,Reunion,Lake Donaldport,PENDING,False,False,2022-01-23,INDIVIDUAL,36332.6,13634.8,4,New Caledonia,LGBZ41965712759813
20a9fbf0-0a3e-4121-8371-09b4ab468575,Michael Floyd DVM,82,MALE,Health promotion specialist,702117.94,HIGH,Armenia,Daviesport,PENDING,False,False,2026-02-13,INDIVIDUAL,21889.47,17027.06,4,United Kingdom,ZEIT49391747675926
28eeffc3-67ab-435f-965b-39e88bf7e5dd,Stephanie Lewis,46,FEMALE,"Psychologist, occupational",1018624.66,HIGH,Honduras,Parkerland,VERIFIED,False,False,2022-03-22,INDIVIDUAL,29260.05,29498.13,1,Zimbabwe,DCUF49808950822535
64e63ef5-422a-4101-b013-5e6aab706539,Courtney Williams,39,OTHER,Medical sales representative,854270.47,HIGH,Turkey,North Taylormouth,VERIFIED,False,False,2026-01-26,INDIVIDUAL,18036.96,80524.75,2,Cote d'Ivoire,HQVJ73328719878803
5110f16b-7625-4b0e-8c1f-e6a6fb57e980,Lindsay Washington,19,FEMALE,Ecologist,1164298.36,MEDIUM,Tuvalu,Rodriguezbury,VERIFIED,False,False,2024-10-01,INDIVIDUAL,48943.3,97549.95,3,Zimbabwe,KTTD88152760071040
9f65712b-fb56-4c85-ba6a-c20f1c44fc89,April Williams,49,OTHER,Orthoptist,263731.81,MEDIUM,United States Minor Outlying Islands,South Christyside,PENDING,False,False,2023-01-03,BUSINESS,27429.5,97332.95,4,Norway,SHHI86809146628365
2b065322-cc5f-4e06-b485-b4b92a5dea49,Brian Holloway,34,MALE,"Engineer, manufacturing systems",422939.06,MEDIUM,Greenland,Michaelmouth,PENDING,False,False,2026-07-11,BUSINESS,2450.09,16538.43,4,Greece,HQJZ45057506452647
f2218e77-4702-4f25-bce0-1b4238c7d78e,David Anderson,31,MALE,"Teacher, music",85769.22,LOW,Czech Republic,New Danny,VERIFIED,False,False,2025-05-29,INDIVIDUAL,17300.52,38219.98,3,Iran,STFW37254288400507
7643716c-3fc8-44a9-8fe2-9828e1c39e94,Amanda Richardson,41,OTHER,"Programmer, applications",230593.64,MEDIUM,Mozambique,Rebeccafurt,VERIFIED,False,False,2022-07-19,INDIVIDUAL,10654.07,31934.58,3,Reunion,SMAJ24675994794707
b2d39d7b-5ae9-46b8-bbf6-9ffafe511af9,Mr. Jeremy Miller,81,MALE,Writer,1042868.15,LOW,Jordan,Leachhaven,VERIFIED,False,False,2022-07-10,INDIVIDUAL,38602.88,36585.91,1,Senegal,AVVB61255255275257
5abab905-d2d7-48b3-958f-b25ef78e2def,Patricia Rogers,67,MALE,Civil Service administrator,726916.73,MEDIUM,Jersey,Martinmouth,PENDING,False,False,2023-12-09,INDIVIDUAL,37233.78,89459.72,3,United States Minor Outlying Islands,NMZA47456667392256
152b7723-e4dd-4383-a176-b512e0bd1575,Caleb Garner,24,FEMALE,Manufacturing engineer,617293.89,HIGH,British Indian Ocean Territory (Chagos Archipelago),Lucerostad,PENDING,False,False,2024-03-06,INDIVIDUAL,18415.28,97061.01,4,Bermuda,IETW83635078954977
91f5b67c-84c6-470e-85a1-448eb0c0085c,Brandon Lewis,65,MALE,Facilities manager,1500783.76,LOW,Samoa,Port Beverlyport,PENDING,False,False,2025-07-05,BUSINESS,47972.3,26769.44,2,Swaziland,SKSO90788016065685
a71027af-6594-4c7d-aa4a-f4e57d0aca94,Elizabeth Harding,41,FEMALE,Occupational psychologist,1525924.25,MEDIUM,Guinea,Charlesberg,VERIFIED,False,False,2023-10-06,BUSINESS,5879.54,56585.24,4,Denmark,LXBJ54036848357229
4435e842-122e-4665-9755-128807f07c05,Trevor Walton,40,OTHER,Electrical engineer,557334.94,MEDIUM,Norway,Maddoxhaven,PENDING,False,False,2025-07-10,INDIVIDUAL,19906.12,43996.91,1,Marshall Islands,DBSX55251033059640
ddc90575-e2b6-45cb-b7fc-afbf5cdfeb4e,Alec Copeland,66,OTHER,"Pharmacist, hospital",79832.45,HIGH,Timor-Leste,Ashleyport,PENDING,False,False,2026-04-03,INDIVIDUAL,8203.89,55823.5,4,Isle of Man,DFEM24805996340754
085c036e-1cff-4319-8a87-6dc8a25b09d5,Kim Valdez,54,MALE,Location manager,538292.61,LOW,Western Sahara,Reyesland,PENDING,False,False,2026-07-09,BUSINESS,42630.32,52177.69,4,Guatemala,OMNO79401298039779
abe2d80b-92bd-40cd-a915-ee1ea22071ce,Rebecca Walker,35,MALE,International aid/development worker,1194762.28,HIGH,Turks and Caicos Islands,Port Kim,PENDING,False,False,2023-10-02,INDIVIDUAL,33516.23,14984.41,2,Central African Republic,OYKG50887434742134
5867066f-1cdf-40de-9960-ff757054aadc,Brian Bell,53,OTHER,Quarry manager,929548.43,LOW,Philippines,Stevenhaven,VERIFIED,False,False,2025-09-27,INDIVIDUAL,26380.37,68520.78,3,Bahamas,QKLZ49076125800897
07631be4-7b37-4947-b07b-bff1477c0a47,Patricia Thompson,67,OTHER,Control and instrumentation engineer,152831.83,HIGH,Mexico,Silvafurt,PENDING,False,False,2022-06-25,BUSINESS,38116.13,18227.8,3,Morocco,HSBK08698319915040
1b78ef96-3c3a-4b0e-bd06-8a70d260219e,Jesse Martinez,31,OTHER,"Engineer, materials",727268.84,HIGH,Japan,East Johnfurt,VERIFIED,False,False,2021-08-10,BUSINESS,1896.1,65314.47,2,Iceland,VDTN85426234957078
9f04d550-5a34-4417-b9ee-5307da55bae5,Matthew Gibson,83,FEMALE,Trading standards officer,1110868.98,MEDIUM,Congo,Stephenstad,PENDING,False,False,2023-03-11,BUSINESS,11196.09,61353.67,3,Tuvalu,KSYK81103286211912
04c20db2-7573-4477-aeb3-9d2d6fe25e92,Mrs. Teresa Wilson MD,89,OTHER,"Editor, film/video",1015826.84,LOW,Bouvet Island (Bouvetoya),Alyssashire,PENDING,False,False,2026-06-01,BUSINESS,25412.62,93026.98,1,Costa Rica,ZEDN54232116425136
6ea6ef6b-13e5-485e-9b93-bd761ed2138b,Carolyn Mclaughlin,46,OTHER,Interior and spatial designer,183152.64,MEDIUM,France,Perryport,PENDING,False,False,2022-12-27,INDIVIDUAL,16359.78,34247.61,1,Pakistan,XIVU82461211302843
419b9aee-95d7-4c76-9899-cec2c3e7d631,Angela Steele,22,FEMALE,Museum/gallery exhibitions officer,1824420.69,LOW,Liberia,Munozbury,PENDING,False,False,2022-03-12,INDIVIDUAL,36248.64,83459.76,3,Taiwan,BMSN74923397327010
6e72a074-d07d-43f6-9ccf-7d939710b6b1,Timothy Adams,84,OTHER,"Engineer, drilling",1336119.88,LOW,South Africa,Spencerbury,VERIFIED,False,False,2025-07-19,BUSINESS,13066.31,37262.17,1,Palestinian Territory,WGZY40933626447860
6cf33e0d-6e02-412e-97bb-9f9f5801fb3f,Bradley Murray,39,FEMALE,Chartered public finance accountant,1529860.69,LOW,Turkmenistan,New Luke,VERIFIED,False,False,2022-05-08,BUSINESS,22009.67,73282.87,1,British Virgin Islands,ECTB08546144588790
767055ef-8749-4b28-9452-c0ac94e36c7c,Lisa Watson,70,OTHER,Intelligence analyst,715046.01,MEDIUM,El Salvador,Davidhaven,VERIFIED,False,False,2023-05-24,INDIVIDUAL,19992.71,23867.77,1,United States of America,AEJE08068127293617
5884f872-e9a3-4bd5-991b-f06a6d9d2cfd,Elizabeth Meyer,46,MALE,Radio producer,1719908.1,HIGH,Rwanda,Port Ambertown,PENDING,False,False,2022-04-24,BUSINESS,44460.9,15526.05,1,United States Minor Outlying Islands,XKUM24818509285537
47c228df-4e8e-41a8-8099-cf7d4c668137,Maureen Campbell,20,OTHER,Teaching laboratory technician,1081723.5,LOW,Montenegro,Brittneybury,PENDING,False,False,2025-05-05,BUSINESS,5546.74,52560.87,1,Gambia,CULB10542679777923
24425bf5-8585-45d2-aeea-683008e7557b,Mrs. Holly Ross,84,FEMALE,"Scientist, physiological",1257872.04,LOW,Somalia,North Michaelfort,PENDING,False,False,2022-06-17,BUSINESS,29632.43,37449.83,2,Gibraltar,BIUX94295798035049
eed352c3-32ca-4380-84d0-87327a13d183,Ray Mccormick,43,MALE,Meteorologist,261459.66,MEDIUM,Fiji,Petersbury,PENDING,False,False,2025-10-04,BUSINESS,9927.96,33204.96,2,Iran,FVOL51655117720014
d4c543e2-9b8e-43c2-80a3-17c132a41a79,Jennifer Young,48,OTHER,Arboriculturist,224249.86,LOW,Vietnam,South Karen,PENDING,False,False,2026-02-08,INDIVIDUAL,41936.87,12960.58,2,Iceland,YQWE75733579369843
d9ed5f9f-c94d-49c7-b4ed-a0cbb5f996c0,Martin Norton,68,OTHER,Statistician,119121.22,HIGH,Mauritania,Jacquelineport,PENDING,False,False,2023-03-31,INDIVIDUAL,4888.83,41904.03,4,Lao People's Democratic Republic,UCRJ61016537666309
4a768f91-edaf-49fb-85e9-ba390bae8f48,Robert Owens,27,FEMALE,Farm manager,1242217.17,MEDIUM,El Salvador,Lopezmouth,VERIFIED,False,False,2025-06-05,BUSINESS,49066.88,97635.63,3,Sierra Leone,XEGC10421990219697
b195cc47-e711-4cff-b9ab-ae8ef4a1c1b6,Kathleen Graham,61,FEMALE,"Administrator, education",163243.96,HIGH,Samoa,Williamshaven,VERIFIED,False,True,2021-08-09,BUSINESS,38814.01,3347.04,1,Yemen,HTHK64263697959589
862b8ec9-50be-40c1-80dd-61f712ff8ff1,Luke Wall,23,MALE,Biomedical engineer,117748.23,LOW,Bolivia,Suttonfort,PENDING,False,False,2022-11-20,BUSINESS,31630.46,66904.54,3,Monaco,ICGS18928230633226
d0c6da93-d1ca-4c8d-bff5-8fece0afd263,Kent Ford,60,OTHER,"Accountant, chartered",497097.27,LOW,Saint Helena,New Heather,PENDING,False,False,2024-08-25,BUSINESS,39907.53,50698.91,4,Cambodia,NNTT58776178856854
1b36fe52-7f7f-41dd-9a2d-0ec89a0c68d7,Sarah Hall,18,MALE,Youth worker,1691483.03,LOW,Algeria,Lake John,PENDING,True,False,2026-01-19,BUSINESS,35698.06,1851.73,1,Liberia,UJNC11876413798514
5f58aed5-d493-41c5-a627-a538066f6862,Shelby Todd,32,MALE,Exercise physiologist,119309.97,LOW,Myanmar,Jacksonport,VERIFIED,False,False,2025-11-16,BUSINESS,5604.91,93351.39,3,Tajikistan,ANTP73247292081773
cd756dbd-c925-4954-8cd3-fab1dc6578dd,John Lee III,44,MALE,"Scientist, research (maths)",665052.64,MEDIUM,Gabon,Popeview,PENDING,False,False,2026-02-08,BUSINESS,20418.89,96766.87,4,Faroe Islands,SVLE29112081256576
09a3552d-dbb8-4613-87ba-43f146d00337,Brittany Collins,45,FEMALE,Haematologist,761644.33,LOW,Christmas Island,Marshallport,PENDING,False,False,2021-09-08,INDIVIDUAL,16422.12,26455.7,1,Malaysia,PCKA51126805453485
01ef7c91-89dc-49fc-88f4-a520871fcad5,Randall White,86,FEMALE,Training and development officer,870887.04,LOW,Ecuador,Snyderstad,VERIFIED,False,False,2022-08-08,BUSINESS,49668.92,31433.46,4,Czech Republic,BEQX21802786250374
b51e50f4-9ba2-4d97-a782-a8c7ae805994,Jesus Turner,90,FEMALE,Physiotherapist,313367.99,HIGH,Guadeloupe,Lake Michelle,PENDING,False,False,2023-11-12,BUSINESS,39255.1,71615.34,1,Mali,EXFO83185598060259
6d8a4769-7afd-49cd-ae44-09b5743bed48,Jason Hawkins,45,MALE,Commercial/residential surveyor,764530.81,MEDIUM,Kazakhstan,East Donald,PENDING,False,False,2025-09-12,INDIVIDUAL,27643.67,68559.87,4,Lao People's Democratic Republic,VEYD88599718480920
4279a427-2c21-4f84-bc4b-d34e4068919e,Jaclyn Hunter,60,OTHER,"Therapist, sports",1684196.76,HIGH,Tanzania,Port Samantha,VERIFIED,False,False,2024-10-20,BUSINESS,1782.37,22207.36,3,Samoa,SYYI10237676994126
9d2bc6c5-0fa9-42cc-96dc-16cd4c207395,Eric Smith,80,MALE,Veterinary surgeon,355925.17,HIGH,Taiwan,South Justinport,PENDING,False,False,2023-07-02,BUSINESS,10767.88,91702.74,3,Armenia,AVIH90140266016024
450f900a-fa3f-4c3d-8a29-1097467a6ca2,Mrs. Jenna Beck,45,MALE,Chartered accountant,44960.09,LOW,Trinidad and Tobago,Steveshire,VERIFIED,False,False,2024-02-17,INDIVIDUAL,16514.99,66047.22,1,Armenia,VGNU13565816146546
84ff9780-86b2-44b9-8aa2-e2c9706f85dc,Meghan Stewart,30,MALE,Radio broadcast assistant,458846.41,MEDIUM,Serbia,Harrishaven,PENDING,False,False,2023-08-03,INDIVIDUAL,43529.44,93704.21,2,Nicaragua,TFPL21063143615136
7e2a73d6-ef37-4d93-b977-235761489fd4,Patricia Carr,80,MALE,"Engineer, technical sales",481758.7,MEDIUM,Martinique,Port Penny,VERIFIED,False,False,2026-02-05,BUSINESS,38895.58,1112.99,4,Nicaragua,ORKN01572277162106
bf60ea20-f357-41bd-8b82-0477f016cf42,Gary Bryant,52,OTHER,Learning disability nurse,420994.68,MEDIUM,Kiribati,South Christian,VERIFIED,False,False,2024-07-02,BUSINESS,32291.34,93378.22,4,Togo,BLOQ40402921913420
16005b7a-a496-42c9-82f0-3cc52b4d50b0,David Wright,42,OTHER,"Surveyor, insurance",736987.05,HIGH,Portugal,West Shannon,VERIFIED,False,False,2022-06-19,INDIVIDUAL,20228.53,32862.32,4,Mayotte,OXFJ48190074353218
702fa2c8-6a41-405b-bc85-010ed54db176,Michael Jackson,38,FEMALE,Data processing manager,565820.37,MEDIUM,New Zealand,Lake Brettland,PENDING,False,False,2023-12-19,INDIVIDUAL,12047.83,72269.77,4,Indonesia,UGGS91850470183813
ea5f3ddf-ee25-4b42-bd0c-bbe7e41f6f01,Tammy Johnson,60,MALE,Farm manager,74881.51,MEDIUM,Tonga,West Steventon,VERIFIED,False,False,2022-10-08,BUSINESS,28631.78,47080.78,2,Bolivia,UDLM60681674933475
f93d61c9-9ec6-4fb4-8e0b-41950f7dbeb7,Madison Smith,54,OTHER,Civil Service administrator,773874.85,MEDIUM,Grenada,Port Shelby,VERIFIED,False,False,2025-01-23,BUSINESS,5779.46,59704.69,1,Saint Martin,RTVC38827275877659
4abc1195-c60e-4f64-8a64-8b569bdf5925,Paul Baker,26,OTHER,Automotive engineer,1599399.27,MEDIUM,Lao People's Democratic Republic,Johnhaven,VERIFIED,False,False,2025-12-16,INDIVIDUAL,21652.86,52406.09,3,Marshall Islands,LYBC82434840827548
dff3bc91-a62d-4581-9821-6bfe8614e7aa,Travis Ramirez,20,MALE,Ecologist,1594417.37,HIGH,Myanmar,South Kristinemouth,VERIFIED,False,False,2026-04-09,INDIVIDUAL,34506.55,80641.27,2,Mongolia,JVMS76696565603730
04e002d0-7509-4372-8a45-274c814d6c2f,Gregory Wall,21,OTHER,Animal nutritionist,737637.85,HIGH,Korea,Brianstad,PENDING,False,False,2022-01-30,INDIVIDUAL,8495.82,64904.95,3,Swaziland,BHUY26825760787015
77fea9f2-447b-431b-b255-7e48c2d473c4,Timothy Frey,23,FEMALE,English as a foreign language teacher,1364331.76,LOW,Brunei Darussalam,Angelaport,PENDING,False,False,2024-05-06,BUSINESS,35210.97,39035.56,3,New Zealand,NSEY64834786854873
2999bcc3-f1ab-43b5-8b9d-4a0ed54f063c,Chris Rogers,43,OTHER,Geophysical data processor,1865557.53,HIGH,Guernsey,Marshside,VERIFIED,False,False,2021-12-07,INDIVIDUAL,40810.89,35801.4,1,Slovenia,NBJK01334149981178
49900085-fa2b-41ce-a23a-b6ae7543e099,Rachel Schaefer,60,OTHER,Horticultural therapist,1550944.13,MEDIUM,Saint Lucia,Aguilarborough,PENDING,False,False,2021-09-15,INDIVIDUAL,833.65,44040.32,1,Guyana,PWLR28584118254458
c5904403-955e-497b-961b-eaab00c5588d,Jesse Gordon,40,FEMALE,"Scientist, water quality",1927633.89,MEDIUM,Cocos (Keeling) Islands,Adamborough,PENDING,False,False,2021-11-26,BUSINESS,24232.48,43662.21,2,Ireland,RLUT70998866981956
843f20b6-575a-4f74-9ed4-5fde98c6c91d,Adrienne Anderson,40,OTHER,Adult nurse,668573.27,MEDIUM,Seychelles,New Jamesfurt,VERIFIED,False,False,2024-04-23,INDIVIDUAL,11637.35,85998.77,3,Marshall Islands,JJER52797027969766
9f75bd04-6beb-4e86-a07b-01e02fd1c728,Michael Mullins,35,MALE,Health and safety adviser,485473.41,HIGH,Finland,West Charleneland,PENDING,False,False,2023-09-03,BUSINESS,12057.86,79259.83,1,Iceland,XDMA46783405203581
fd7e693c-2dce-4213-9547-f2f6aed324c1,Brandon Roberts,56,OTHER,Primary school teacher,1495452.7,HIGH,Paraguay,Gomezton,VERIFIED,False,False,2024-10-31,BUSINESS,21833.1,92161.25,4,Hong Kong,SXVT13109694015614
afe4e7c2-b0b0-47c9-b7df-faa8d8715791,Jennifer Kelly,47,OTHER,Mining engineer,1778036.54,LOW,Aruba,Port John,PENDING,False,False,2023-05-25,INDIVIDUAL,43037.31,88525.12,2,Zimbabwe,BKMY74383722959689
572dba83-c888-43d6-9f83-492863697417,Richard Johnson,41,OTHER,Tax inspector,1140884.63,HIGH,Tunisia,Antonioberg,PENDING,False,False,2023-12-12,INDIVIDUAL,33899.75,56012.81,4,Norway,NMHO34816194175468
374108de-45d2-43ae-a4d5-b7b8eda807d8,Travis Mclean,19,MALE,Research scientist (medical),759969.53,MEDIUM,Russian Federation,New Joshuamouth,VERIFIED,False,False,2026-06-12,INDIVIDUAL,49004.72,38022.19,3,Bahamas,NCMC53124431884000
39c316c3-52ab-4e3a-b38a-c25e465433f6,Michael Santiago,23,MALE,Paediatric nurse,665893.97,HIGH,Jamaica,Tonyshire,VERIFIED,False,False,2022-02-22,BUSINESS,18800.94,54568.1,1,Liechtenstein,FHEC51107070950174
a2ddbf4c-a434-4026-8e25-1323b8568d34,Janet Murray,23,MALE,Chiropractor,1274656.4,HIGH,Tokelau,North Charlesshire,VERIFIED,False,False,2021-08-22,BUSINESS,26607.77,73868.24,3,Equatorial Guinea,USOZ53874266711956
14feb617-8075-423e-bcd8-f2c2d9594529,Ricky Torres,70,MALE,"Therapist, nutritional",1390948.15,MEDIUM,Lithuania,Meganfort,VERIFIED,False,False,2024-07-18,INDIVIDUAL,5098.74,22012.45,4,Palestinian Territory,SEZI15080326895923
